Date,Hong Kong Residents,Mainland Visitors,Other Visitors,Total,Year,Month,DayOfWeek,DayName,Quarter,Is_Weekend,Is_HK_Holiday,Is_ML_Holiday,Is_CNY,Is_GoldenWeek,Is_Easter,Is_Both_Holiday,Is_Any_Holiday,Is_Holiday,Traffic_Level,Traffic_Binary
2024-05-12,768396,155825,53521,977742,2024,5,6,Sunday,2,1,0,0,0,0,0,0,0,0,VeryHigh,1
2024-05-13,482977,125062,45900,653939,2024,5,0,Monday,2,0,0,0,0,0,0,0,0,0,Medium,0
2024-05-14,552053,128217,43188,723458,2024,5,1,Tuesday,2,0,0,0,0,0,0,0,0,0,Medium,0
2024-05-15,834462,118596,48794,1001852,2024,5,2,Wednesday,2,0,1,0,0,0,0,0,1,1,VeryHigh,1
2024-05-16,485814,141546,44237,671597,2024,5,3,Thursday,2,0,0,0,0,0,0,0,0,0,Medium,0
2024-05-17,550846,157029,51307,759182,2024,5,4,Friday,2,0,0,0,0,0,0,0,0,0,Medium,0
2024-05-18,697236,233251,54507,984994,2024,5,5,Saturday,2,1,0,0,0,0,0,0,0,0,VeryHigh,1
2024-05-19,700144,175000,52572,927716,2024,5,6,Sunday,2,1,0,0,0,0,0,0,0,0,High,1
2024-05-20,475121,121201,45313,641635,2024,5,0,Monday,2,0,0,0,0,0,0,0,0,0,Low,0
2024-05-21,414378,114907,43246,572531,2024,5,1,Tuesday,2,0,0,0,0,0,0,0,0,0,Low,0
2024-05-22,431822,122505,46375,600702,2024,5,2,Wednesday,2,0,0,0,0,0,0,0,0,0,Low,0
2024-05-23,447690,121408,46438,615536,2024,5,3,Thursday,2,0,0,0,0,0,0,0,0,0,Low,0
2024-05-24,508936,149159,51968,710063,2024,5,4,Friday,2,0,0,0,0,0,0,0,0,0,Medium,0
2024-05-25,665784,205895,57689,929368,2024,5,5,Saturday,2,1,0,0,0,0,0,0,0,0,High,1
2024-05-26,693040,194580,59059,946679,2024,5,6,Sunday,2,1,0,0,0,0,0,0,0,0,VeryHigh,1
2024-05-27,483125,130598,50923,664646,2024,5,0,Monday,2,0,0,0,0,0,0,0,0,0,Medium,0
2024-05-28,447261,118767,45047,611075,2024,5,1,Tuesday,2,0,0,0,0,0,0,0,0,0,Low,0
2024-05-29,458182,122867,45753,626802,2024,5,2,Wednesday,2,0,0,0,0,0,0,0,0,0,Low,0
2024-05-30,462605,122242,47561,632408,2024,5,3,Thursday,2,0,0,0,0,0,0,0,0,0,Low,0
2024-05-31,492964,127852,51003,671819,2024,5,4,Friday,2,0,0,0,0,0,0,0,0,0,Medium,0
2024-06-01,572752,163970,53959,790681,2024,6,5,Saturday,2,1,0,0,0,0,0,0,0,0,High,1
2024-06-02,643432,160587,54035,858054,2024,6,6,Sunday,2,1,0,0,0,0,0,0,0,0,High,1
2024-06-03,447618,113404,48414,609436,2024,6,0,Monday,2,0,0,0,0,0,0,0,0,0,Low,0
2024-06-04,433428,108912,40788,583128,2024,6,1,Tuesday,2,0,0,0,0,0,0,0,0,0,Low,0
2024-06-05,447243,114597,45704,607544,2024,6,2,Wednesday,2,0,0,0,0,0,0,0,0,0,Low,0
2024-06-06,465934,127434,49259,642627,2024,6,3,Thursday,2,0,0,0,0,0,0,0,0,0,Low,0
2024-06-07,603334,152006,53972,809312,2024,6,4,Friday,2,0,0,0,0,0,0,0,0,0,High,1
2024-06-08,791044,245213,60708,1096965,2024,6,5,Saturday,2,1,0,1,0,0,0,0,1,1,VeryHigh,1
2024-06-09,793416,243346,58447,1095209,2024,6,6,Sunday,2,1,0,1,0,0,0,0,1,1,VeryHigh,1
2024-06-10,798765,191721,54816,1045302,2024,6,0,Monday,2,0,1,1,0,0,0,1,1,1,VeryHigh,1
2024-06-11,532643,125304,46042,703989,2024,6,1,Tuesday,2,0,0,0,0,0,0,0,0,0,Medium,0
2024-06-12,472672,125597,46855,645124,2024,6,2,Wednesday,2,0,0,0,0,0,0,0,0,0,Low,0
2024-06-13,467784,129750,46569,644103,2024,6,3,Thursday,2,0,0,0,0,0,0,0,0,0,Low,0
2024-06-14,504044,138603,53955,696602,2024,6,4,Friday,2,0,0,0,0,0,0,0,0,0,Medium,0
2024-06-15,623064,181097,57092,861253,2024,6,5,Saturday,2,1,0,0,0,0,0,0,0,0,High,1
2024-06-16,690291,161898,57497,909686,2024,6,6,Sunday,2,1,0,0,0,0,0,0,0,0,High,1
2024-06-17,500641,137838,55270,693749,2024,6,0,Monday,2,0,0,0,0,0,0,0,0,0,Medium,0
2024-06-18,475776,129338,50387,655501,2024,6,1,Tuesday,2,0,0,0,0,0,0,0,0,0,Medium,0
2024-06-19,476876,131056,51910,659842,2024,6,2,Wednesday,2,0,0,0,0,0,0,0,0,0,Medium,0
2024-06-20,474988,135181,49562,659731,2024,6,3,Thursday,2,0,0,0,0,0,0,0,0,0,Medium,0
2024-06-21,562759,151140,55311,769210,2024,6,4,Friday,2,0,0,0,0,0,0,0,0,0,Medium,0
2024-06-22,731688,213988,59337,1005013,2024,6,5,Saturday,2,1,0,0,0,0,0,0,0,0,VeryHigh,1
2024-06-23,750018,188204,60612,998834,2024,6,6,Sunday,2,1,0,0,0,0,0,0,0,0,VeryHigh,1
2024-06-24,508717,139668,55120,703505,2024,6,0,Monday,2,0,0,0,0,0,0,0,0,0,Medium,0
2024-06-25,473138,133949,49026,656113,2024,6,1,Tuesday,2,0,0,0,0,0,0,0,0,0,Medium,0
2024-06-26,477386,139543,50434,667363,2024,6,2,Wednesday,2,0,0,0,0,0,0,0,0,0,Medium,0
2024-06-27,498264,142877,50089,691230,2024,6,3,Thursday,2,0,0,0,0,0,0,0,0,0,Medium,0
2024-06-28,619755,152201,53301,825257,2024,6,4,Friday,2,0,0,0,0,0,0,0,0,0,High,1
2024-06-29,829828,209200,57478,1096506,2024,6,5,Saturday,2,1,0,0,0,0,0,0,0,0,VeryHigh,1
2024-06-30,897805,185307,57651,1140763,2024,6,6,Sunday,2,1,0,0,0,0,0,0,0,0,VeryHigh,1
2024-07-01,869348,142818,46150,1058316,2024,7,0,Monday,3,0,1,0,0,0,0,0,1,1,VeryHigh,1
2024-07-02,509753,145495,44881,700129,2024,7,1,Tuesday,3,0,0,0,0,0,0,0,0,0,Medium,0
2024-07-03,476453,143809,46716,666978,2024,7,2,Wednesday,3,0,0,0,0,0,0,0,0,0,Medium,0
2024-07-04,468348,146966,48227,663541,2024,7,3,Thursday,3,0,0,0,0,0,0,0,0,0,Medium,0
2024-07-05,542793,162444,52978,758215,2024,7,4,Friday,3,0,0,0,0,0,0,0,0,0,Medium,0
2024-07-06,661052,237839,55154,954045,2024,7,5,Saturday,3,1,0,0,0,0,0,0,0,0,VeryHigh,1
2024-07-07,709513,215302,57898,982713,2024,7,6,Sunday,3,1,0,0,0,0,0,0,0,0,VeryHigh,1
2024-07-08,508756,174847,49878,733481,2024,7,0,Monday,3,0,0,0,0,0,0,0,0,0,Medium,0
2024-07-09,471657,172780,46402,690839,2024,7,1,Tuesday,3,0,0,0,0,0,0,0,0,0,Medium,0
2024-07-10,474558,180123,46701,701382,2024,7,2,Wednesday,3,0,0,0,0,0,0,0,0,0,Medium,0
2024-07-11,483739,182881,48002,714622,2024,7,3,Thursday,3,0,0,0,0,0,0,0,0,0,Medium,0
2024-07-12,561153,189743,50414,801310,2024,7,4,Friday,3,0,0,0,0,0,0,0,0,0,High,1
2024-07-13,732192,270339,54950,1057481,2024,7,5,Saturday,3,1,0,0,0,0,0,0,0,0,VeryHigh,1
2024-07-14,735588,258076,55967,1049631,2024,7,6,Sunday,3,1,0,0,0,0,0,0,0,0,VeryHigh,1
2024-07-15,535362,200237,51524,787123,2024,7,0,Monday,3,0,0,0,0,0,0,0,0,0,High,1
2024-07-16,492572,192971,44022,729565,2024,7,1,Tuesday,3,0,0,0,0,0,0,0,0,0,Medium,0
2024-07-17,499085,194807,45250,739142,2024,7,2,Wednesday,3,0,0,0,0,0,0,0,0,0,Medium,0
2024-07-18,501578,194422,45819,741819,2024,7,3,Thursday,3,0,0,0,0,0,0,0,0,0,Medium,0
2024-07-19,560976,208000,51042,820018,2024,7,4,Friday,3,0,0,0,0,0,0,0,0,0,High,1
2024-07-20,724253,285125,56235,1065613,2024,7,5,Saturday,3,1,0,0,0,0,0,0,0,0,VeryHigh,1
2024-07-21,752395,260519,56803,1069717,2024,7,6,Sunday,3,1,0,0,0,0,0,0,0,0,VeryHigh,1
2024-07-22,536251,200668,52679,789598,2024,7,0,Monday,3,0,0,0,0,0,0,0,0,0,High,1
2024-07-23,500980,198296,47263,746539,2024,7,1,Tuesday,3,0,0,0,0,0,0,0,0,0,Medium,0
2024-07-24,505751,204984,48286,759021,2024,7,2,Wednesday,3,0,0,0,0,0,0,0,0,0,Medium,0
2024-07-25,504889,200104,48648,753641,2024,7,3,Thursday,3,0,0,0,0,0,0,0,0,0,Medium,0
2024-07-26,554392,208039,54845,817276,2024,7,4,Friday,3,0,0,0,0,0,0,0,0,0,High,1
2024-07-27,685186,253958,58036,997180,2024,7,5,Saturday,3,1,0,0,0,0,0,0,0,0,VeryHigh,1
2024-07-28,709862,232040,58069,999971,2024,7,6,Sunday,3,1,0,0,0,0,0,0,0,0,VeryHigh,1
2024-07-29,540818,199008,54890,794716,2024,7,0,Monday,3,0,0,0,0,0,0,0,0,0,High,1
2024-07-30,493852,189381,48409,731642,2024,7,1,Tuesday,3,0,0,0,0,0,0,0,0,0,Medium,0
2024-07-31,489866,185413,46703,721982,2024,7,2,Wednesday,3,0,0,0,0,0,0,0,0,0,Medium,0
2024-08-01,510947,204015,47825,762787,2024,8,3,Thursday,3,0,0,0,0,0,0,0,0,0,Medium,0
2024-08-02,573573,225489,51131,850193,2024,8,4,Friday,3,0,0,0,0,0,0,0,0,0,High,1
2024-08-03,750524,327906,55329,1133759,2024,8,5,Saturday,3,1,0,0,0,0,0,0,0,0,VeryHigh,1
2024-08-04,785497,311519,55231,1152247,2024,8,6,Sunday,3,1,0,0,0,0,0,0,0,0,VeryHigh,1
2024-08-05,550773,238415,47598,836786,2024,8,0,Monday,3,0,0,0,0,0,0,0,0,0,High,1
2024-08-06,491838,221636,44721,758195,2024,8,1,Tuesday,3,0,0,0,0,0,0,0,0,0,Medium,0
2024-08-07,508199,223326,45692,777217,2024,8,2,Wednesday,3,0,0,0,0,0,0,0,0,0,Medium,0
2024-08-08,517145,227640,47839,792624,2024,8,3,Thursday,3,0,0,0,0,0,0,0,0,0,High,1
2024-08-09,585696,231953,51561,869210,2024,8,4,Friday,3,0,0,0,0,0,0,0,0,0,High,1
2024-08-10,759692,325705,55978,1141375,2024,8,5,Saturday,3,1,0,0,0,0,0,0,0,0,VeryHigh,1
2024-08-11,802461,297864,57843,1158168,2024,8,6,Sunday,3,1,0,0,0,0,0,0,0,0,VeryHigh,1
2024-08-12,563167,227260,53236,843663,2024,8,0,Monday,3,0,0,0,0,0,0,0,0,0,High,1
2024-08-13,516071,224680,49532,790283,2024,8,1,Tuesday,3,0,0,0,0,0,0,0,0,0,High,1
2024-08-14,506882,215362,49808,772052,2024,8,2,Wednesday,3,0,0,0,0,0,0,0,0,0,Medium,0
2024-08-15,498469,210371,52494,761334,2024,8,3,Thursday,3,0,0,0,0,0,0,0,0,0,Medium,0
2024-08-16,573208,218157,54811,846176,2024,8,4,Friday,3,0,0,0,0,0,0,0,0,0,High,1
2024-08-17,672169,257136,56621,985926,2024,8,5,Saturday,3,1,0,0,0,0,0,0,0,0,VeryHigh,1
2024-08-18,761624,256568,58141,1076333,2024,8,6,Sunday,3,1,0,0,0,0,0,0,0,0,VeryHigh,1
2024-08-19,549956,203922,51025,804903,2024,8,0,Monday,3,0,0,0,0,0,0,0,0,0,High,1
2024-08-20,504635,207607,45918,758160,2024,8,1,Tuesday,3,0,0,0,0,0,0,0,0,0,Medium,0
2024-08-21,503128,197097,46155,746380,2024,8,2,Wednesday,3,0,0,0,0,0,0,0,0,0,Medium,0
2024-08-22,530050,222090,52555,804695,2024,8,3,Thursday,3,0,0,0,0,0,0,0,0,0,High,1
2024-08-23,608736,252187,54225,915148,2024,8,4,Friday,3,0,0,0,0,0,0,0,0,0,High,1
2024-08-24,796577,329211,57652,1183440,2024,8,5,Saturday,3,1,0,0,0,0,0,0,0,0,VeryHigh,1
2024-08-25,849941,303573,59332,1212846,2024,8,6,Sunday,3,1,0,0,0,0,0,0,0,0,VeryHigh,1
2024-08-26,599780,223804,53090,876674,2024,8,0,Monday,3,0,0,0,0,0,0,0,0,0,High,1
2024-08-27,540474,207500,45546,793520,2024,8,1,Tuesday,3,0,0,0,0,0,0,0,0,0,High,1
2024-08-28,540970,197558,44942,783470,2024,8,2,Wednesday,3,0,0,0,0,0,0,0,0,0,High,1
2024-08-29,544460,178782,45055,768297,2024,8,3,Thursday,3,0,0,0,0,0,0,0,0,0,Medium,0
2024-08-30,617955,176318,48274,842547,2024,8,4,Friday,3,0,0,0,0,0,0,0,0,0,High,1
2024-08-31,779247,208361,50842,1038450,2024,8,5,Saturday,3,1,0,0,0,0,0,0,0,0,VeryHigh,1
2024-09-01,748269,169556,51959,969784,2024,9,6,Sunday,3,1,0,0,0,0,0,0,0,0,VeryHigh,1
2024-09-02,487923,122784,44582,655289,2024,9,0,Monday,3,0,0,0,0,0,0,0,0,0,Medium,0
2024-09-03,456583,121155,45743,623481,2024,9,1,Tuesday,3,0,0,0,0,0,0,0,0,0,Low,0
2024-09-04,453067,125582,41279,619928,2024,9,2,Wednesday,3,0,0,0,0,0,0,0,0,0,Low,0
2024-09-05,352947,114068,39433,506448,2024,9,3,Thursday,3,0,0,0,0,0,0,0,0,0,Low,0
2024-09-06,318095,78465,40621,437181,2024,9,4,Friday,3,0,0,0,0,0,0,0,0,0,Low,0
2024-09-07,664491,149038,53215,866744,2024,9,5,Saturday,3,1,0,0,0,0,0,0,0,0,High,1
2024-09-08,718272,167233,53142,938647,2024,9,6,Sunday,3,1,0,0,0,0,0,0,0,0,High,1
2024-09-09,520028,130824,43745,694597,2024,9,0,Monday,3,0,0,0,0,0,0,0,0,0,Medium,0
2024-09-10,487661,132531,43146,663338,2024,9,1,Tuesday,3,0,0,0,0,0,0,0,0,0,Medium,0
2024-09-11,487541,130860,47614,666015,2024,9,2,Wednesday,3,0,0,0,0,0,0,0,0,0,Medium,0
2024-09-12,497679,129069,46111,672859,2024,9,3,Thursday,3,0,0,0,0,0,0,0,0,0,Medium,0
2024-09-13,593742,140911,56432,791085,2024,9,4,Friday,3,0,0,0,0,0,0,0,0,0,High,1
2024-09-14,729032,147242,67186,943460,2024,9,5,Saturday,3,1,0,0,0,0,0,0,0,0,High,1
2024-09-15,730679,252365,66978,1050022,2024,9,6,Sunday,3,1,0,1,0,0,0,0,1,1,VeryHigh,1
2024-09-16,489249,286225,61915,837389,2024,9,0,Monday,3,0,0,1,0,0,0,0,1,1,High,1
2024-09-17,474650,171537,58176,704363,2024,9,1,Tuesday,3,0,0,1,0,0,0,0,1,1,Medium,0
2024-09-18,701362,111343,53853,866558,2024,9,2,Wednesday,3,0,1,0,0,0,0,0,1,1,High,1
2024-09-19,507101,131783,48576,687460,2024,9,3,Thursday,3,0,0,0,0,0,0,0,0,0,Medium,0
2024-09-20,551889,139598,52305,743792,2024,9,4,Friday,3,0,0,0,0,0,0,0,0,0,Medium,0
2024-09-21,653936,185602,58595,898133,2024,9,5,Saturday,3,1,0,0,0,0,0,0,0,0,High,1
2024-09-22,696728,176795,62447,935970,2024,9,6,Sunday,3,1,0,0,0,0,0,0,0,0,High,1
2024-09-23,514593,135026,53289,702908,2024,9,0,Monday,3,0,0,0,0,0,0,0,0,0,Medium,0
2024-09-24,460558,127608,47951,636117,2024,9,1,Tuesday,3,0,0,0,0,0,0,0,0,0,Low,0
2024-09-25,483434,134351,45688,663473,2024,9,2,Wednesday,3,0,0,0,0,0,0,0,0,0,Medium,0
2024-09-26,508282,141299,47163,696744,2024,9,3,Thursday,3,0,0,0,0,0,0,0,0,0,Medium,0
2024-09-27,600182,150153,50944,801279,2024,9,4,Friday,3,0,0,0,0,0,0,0,0,0,High,1
2024-09-28,737011,200017,57354,994382,2024,9,5,Saturday,3,1,0,0,0,0,0,0,0,0,VeryHigh,1
2024-09-29,755428,150228,54800,960456,2024,9,6,Sunday,3,1,0,0,0,0,0,0,0,0,VeryHigh,1
2024-09-30,566447,202720,45329,814496,2024,9,0,Monday,3,0,0,0,0,0,0,0,0,0,High,1
2024-10-01,521324,365780,44071,931175,2024,10,1,Tuesday,4,0,1,1,0,1,0,1,1,1,High,1
2024-10-02,415245,416341,44599,876185,2024,10,2,Wednesday,4,0,0,1,0,1,0,0,1,1,High,1
2024-10-03,419430,396624,44646,860700,2024,10,3,Thursday,4,0,0,1,0,1,0,0,1,1,High,1
2024-10-04,502987,386631,48312,937930,2024,10,4,Friday,4,0,0,1,0,1,0,0,1,1,High,1
2024-10-05,647532,356365,52027,1055924,2024,10,5,Saturday,4,1,0,1,0,1,0,0,1,1,VeryHigh,1
2024-10-06,661738,304169,53981,1019888,2024,10,6,Sunday,4,1,0,1,0,1,0,0,1,1,VeryHigh,1
2024-10-07,492480,247748,43884,784112,2024,10,0,Monday,4,0,0,1,0,1,0,0,1,1,High,1
2024-10-08,502167,151510,42945,696622,2024,10,1,Tuesday,4,0,0,0,0,0,0,0,0,0,Medium,0
2024-10-09,515377,133909,49905,699191,2024,10,2,Wednesday,4,0,0,0,0,0,0,0,0,0,Medium,0
2024-10-10,727245,140102,55747,923094,2024,10,3,Thursday,4,0,0,0,0,0,0,0,0,0,High,1
2024-10-11,989561,113654,64380,1167595,2024,10,4,Friday,4,0,1,0,0,0,0,0,1,1,VeryHigh,1
2024-10-12,737572,148620,70435,956627,2024,10,5,Saturday,4,1,0,0,0,0,0,0,0,0,VeryHigh,1
2024-10-13,793675,176628,68825,1039128,2024,10,6,Sunday,4,1,0,0,0,0,0,0,0,0,VeryHigh,1
2024-10-14,564176,154777,69434,788387,2024,10,0,Monday,4,0,0,0,0,0,0,0,0,0,High,1
2024-10-15,511136,139347,59652,710135,2024,10,1,Tuesday,4,0,0,0,0,0,0,0,0,0,Medium,0
2024-10-16,499860,151988,57229,709077,2024,10,2,Wednesday,4,0,0,0,0,0,0,0,0,0,Medium,0
2024-10-17,507009,140032,59601,706642,2024,10,3,Thursday,4,0,0,0,0,0,0,0,0,0,Medium,0
2024-10-18,600881,159710,66123,826714,2024,10,4,Friday,4,0,0,0,0,0,0,0,0,0,High,1
2024-10-19,755420,247094,74431,1076945,2024,10,5,Saturday,4,1,0,0,0,0,0,0,0,0,VeryHigh,1
2024-10-20,763981,207686,76322,1047989,2024,10,6,Sunday,4,1,0,0,0,0,0,0,0,0,VeryHigh,1
2024-10-21,545470,149852,64357,759679,2024,10,0,Monday,4,0,0,0,0,0,0,0,0,0,Medium,0
2024-10-22,499558,137080,59168,695806,2024,10,1,Tuesday,4,0,0,0,0,0,0,0,0,0,Medium,0
2024-10-23,505992,144449,68367,718808,2024,10,2,Wednesday,4,0,0,0,0,0,0,0,0,0,Medium,0
2024-10-24,520646,150528,61779,732953,2024,10,3,Thursday,4,0,0,0,0,0,0,0,0,0,Medium,0
2024-10-25,606129,156133,72488,834750,2024,10,4,Friday,4,0,0,0,0,0,0,0,0,0,High,1
2024-10-26,725761,235270,74724,1035755,2024,10,5,Saturday,4,1,0,0,0,0,0,0,0,0,VeryHigh,1
2024-10-27,741302,195118,74109,1010529,2024,10,6,Sunday,4,1,0,0,0,0,0,0,0,0,VeryHigh,1
2024-10-28,543814,154461,64381,762656,2024,10,0,Monday,4,0,0,0,0,0,0,0,0,0,Medium,0
2024-10-29,506239,150998,58960,716197,2024,10,1,Tuesday,4,0,0,0,0,0,0,0,0,0,Medium,0
2024-10-30,506343,147508,66196,720047,2024,10,2,Wednesday,4,0,0,0,0,0,0,0,0,0,Medium,0
2024-10-31,509743,137347,63642,710732,2024,10,3,Thursday,4,0,0,0,0,0,0,0,0,0,Medium,0
2024-11-01,612333,146560,70826,829719,2024,11,4,Friday,4,0,0,0,0,0,0,0,0,0,High,1
2024-11-02,761442,227028,76338,1064808,2024,11,5,Saturday,4,1,0,0,0,0,0,0,0,0,VeryHigh,1
2024-11-03,768887,177664,76611,1023162,2024,11,6,Sunday,4,1,0,0,0,0,0,0,0,0,VeryHigh,1
2024-11-04,546712,131308,72432,750452,2024,11,0,Monday,4,0,0,0,0,0,0,0,0,0,Medium,0
2024-11-05,504086,128203,59786,692075,2024,11,1,Tuesday,4,0,0,0,0,0,0,0,0,0,Medium,0
2024-11-06,500944,147288,59037,707269,2024,11,2,Wednesday,4,0,0,0,0,0,0,0,0,0,Medium,0
2024-11-07,524985,137512,59562,722059,2024,11,3,Thursday,4,0,0,0,0,0,0,0,0,0,Medium,0
2024-11-08,625526,152722,69767,848015,2024,11,4,Friday,4,0,0,0,0,0,0,0,0,0,High,1
2024-11-09,759122,232435,69184,1060741,2024,11,5,Saturday,4,1,0,0,0,0,0,0,0,0,VeryHigh,1
2024-11-10,783459,200737,76077,1060273,2024,11,6,Sunday,4,1,0,0,0,0,0,0,0,0,VeryHigh,1
2024-11-11,560904,144633,68290,773827,2024,11,0,Monday,4,0,0,0,0,0,0,0,0,0,Medium,0
2024-11-12,519770,144375,59889,724034,2024,11,1,Tuesday,4,0,0,0,0,0,0,0,0,0,Medium,0
2024-11-13,493778,142738,60591,697107,2024,11,2,Wednesday,4,0,0,0,0,0,0,0,0,0,Medium,0
2024-11-14,387904,126328,56900,571132,2024,11,3,Thursday,4,0,0,0,0,0,0,0,0,0,Low,0
2024-11-15,592377,157763,77808,827948,2024,11,4,Friday,4,0,0,0,0,0,0,0,0,0,High,1
2024-11-16,759154,256295,75694,1091143,2024,11,5,Saturday,4,1,0,0,0,0,0,0,0,0,VeryHigh,1
2024-11-17,770104,211965,74886,1056955,2024,11,6,Sunday,4,1,0,0,0,0,0,0,0,0,VeryHigh,1
2024-11-18,566129,163496,67330,796955,2024,11,0,Monday,4,0,0,0,0,0,0,0,0,0,High,1
2024-11-19,472340,135595,55829,663764,2024,11,1,Tuesday,4,0,0,0,0,0,0,0,0,0,Medium,0
2024-11-20,453699,129011,56966,639676,2024,11,2,Wednesday,4,0,0,0,0,0,0,0,0,0,Low,0
2024-11-21,505762,134895,62728,703385,2024,11,3,Thursday,4,0,0,0,0,0,0,0,0,0,Medium,0
2024-11-22,627971,169634,69864,867469,2024,11,4,Friday,4,0,0,0,0,0,0,0,0,0,High,1
2024-11-23,769850,256311,72885,1099046,2024,11,5,Saturday,4,1,0,0,0,0,0,0,0,0,VeryHigh,1
2024-11-24,774234,210364,76314,1060912,2024,11,6,Sunday,4,1,0,0,0,0,0,0,0,0,VeryHigh,1
2024-11-25,570666,148512,65771,784949,2024,11,0,Monday,4,0,0,0,0,0,0,0,0,0,High,1
2024-11-26,521924,143368,59866,725158,2024,11,1,Tuesday,4,0,0,0,0,0,0,0,0,0,Medium,0
2024-11-27,519747,148293,60882,728922,2024,11,2,Wednesday,4,0,0,0,0,0,0,0,0,0,Medium,0
2024-11-28,537668,153114,61602,752384,2024,11,3,Thursday,4,0,0,0,0,0,0,0,0,0,Medium,0
2024-11-29,638129,169473,68684,876286,2024,11,4,Friday,4,0,0,0,0,0,0,0,0,0,High,1
2024-11-30,788787,266430,72807,1128024,2024,11,5,Saturday,4,1,0,0,0,0,0,0,0,0,VeryHigh,1
2024-12-01,790976,233397,74704,1099077,2024,12,6,Sunday,4,1,0,0,0,0,0,0,0,0,VeryHigh,1
2024-12-02,550649,155206,64282,770137,2024,12,0,Monday,4,0,0,0,0,0,0,0,0,0,Medium,0
2024-12-03,510239,140995,57929,709163,2024,12,1,Tuesday,4,0,0,0,0,0,0,0,0,0,Medium,0
2024-12-04,508977,149662,60496,719135,2024,12,2,Wednesday,4,0,0,0,0,0,0,0,0,0,Medium,0
2024-12-05,524962,154571,65600,745133,2024,12,3,Thursday,4,0,0,0,0,0,0,0,0,0,Medium,0
2024-12-06,624539,178666,69932,873137,2024,12,4,Friday,4,0,0,0,0,0,0,0,0,0,High,1
2024-12-07,764415,281797,77299,1123511,2024,12,5,Saturday,4,1,0,0,0,0,0,0,0,0,VeryHigh,1
2024-12-08,772628,247540,80638,1100806,2024,12,6,Sunday,4,1,0,0,0,0,0,0,0,0,VeryHigh,1
2024-12-09,567420,158877,82908,809205,2024,12,0,Monday,4,0,0,0,0,0,0,0,0,0,High,1
2024-12-10,523108,156281,64047,743436,2024,12,1,Tuesday,4,0,0,0,0,0,0,0,0,0,Medium,0
2024-12-11,528327,161243,65427,754997,2024,12,2,Wednesday,4,0,0,0,0,0,0,0,0,0,Medium,0
2024-12-12,539873,160469,63926,764268,2024,12,3,Thursday,4,0,0,0,0,0,0,0,0,0,Medium,0
2024-12-13,623112,185672,65716,874500,2024,12,4,Friday,4,0,0,0,0,0,0,0,0,0,High,1
2024-12-14,745252,310490,72142,1127884,2024,12,5,Saturday,4,1,0,0,0,0,0,0,0,0,VeryHigh,1
2024-12-15,746106,260774,80849,1087729,2024,12,6,Sunday,4,1,0,0,0,0,0,0,0,0,VeryHigh,1
2024-12-16,573617,174213,65773,813603,2024,12,0,Monday,4,0,0,0,0,0,0,0,0,0,High,1
2024-12-17,537609,170725,59330,767664,2024,12,1,Tuesday,4,0,0,0,0,0,0,0,0,0,Medium,0
2024-12-18,549891,195071,60289,805251,2024,12,2,Wednesday,4,0,0,0,0,0,0,0,0,0,High,1
2024-12-19,578742,183398,67418,829558,2024,12,3,Thursday,4,0,0,0,0,0,0,0,0,0,High,1
2024-12-20,686290,196186,84812,967288,2024,12,4,Friday,4,0,0,0,0,0,0,0,0,0,VeryHigh,1
2024-12-21,728486,321933,71184,1121603,2024,12,5,Saturday,4,1,0,0,0,0,0,0,0,0,VeryHigh,1
2024-12-22,766177,295501,78034,1139712,2024,12,6,Sunday,4,1,0,0,0,0,0,0,0,0,VeryHigh,1
2024-12-23,669594,197010,80151,946755,2024,12,0,Monday,4,0,0,0,0,0,0,0,0,0,VeryHigh,1
2024-12-24,735901,185435,71238,992574,2024,12,1,Tuesday,4,0,0,0,0,0,0,0,0,0,VeryHigh,1
2024-12-25,916919,166881,78336,1162136,2024,12,2,Wednesday,4,0,1,0,0,0,0,0,1,1,VeryHigh,1
2024-12-26,890646,146152,83416,1120214,2024,12,3,Thursday,4,0,1,0,0,0,0,0,1,1,VeryHigh,1
2024-12-27,709446,171784,85308,966538,2024,12,4,Friday,4,0,0,0,0,0,0,0,0,0,VeryHigh,1
2024-12-28,753776,250697,91001,1095474,2024,12,5,Saturday,4,1,0,0,0,0,0,0,0,0,VeryHigh,1
2024-12-29,793629,207796,91710,1093135,2024,12,6,Sunday,4,1,0,0,0,0,0,0,0,0,VeryHigh,1
2024-12-30,675656,175858,90145,941659,2024,12,0,Monday,4,0,0,0,0,0,0,0,0,0,High,1
2024-12-31,618848,191044,68945,878837,2024,12,1,Tuesday,4,0,0,0,0,0,0,0,0,0,High,1
2025-01-01,614247,257942,76815,949004,2025,1,2,Wednesday,1,0,1,1,0,0,0,1,1,1,VeryHigh,1
2025-01-02,535891,147355,87257,770503,2025,1,3,Thursday,1,0,0,0,0,0,0,0,0,0,Medium,0
2025-01-03,571650,158443,81314,811407,2025,1,4,Friday,1,0,0,0,0,0,0,0,0,0,High,1
2025-01-04,691197,229372,76053,996622,2025,1,5,Saturday,1,1,0,0,0,0,0,0,0,0,VeryHigh,1
2025-01-05,687757,210267,75650,973674,2025,1,6,Sunday,1,1,0,0,0,0,0,0,0,0,VeryHigh,1
2025-01-06,545123,175613,66152,786888,2025,1,0,Monday,1,0,0,0,0,0,0,0,0,0,High,1
